dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.041353,15.287838,8.723212,10.791985,5.658904,-2.828989,0.663883
0.020000,8.212333,15.423209,8.941294,10.904099,5.605659,-2.662274,0.675399
0.020000,8.383493,15.561910,9.161598,11.015184,5.554249,-2.570488,0.686577
0.020000,8.554812,15.703891,9.384103,11.125280,5.504803,-2.472291,0.697400
0.020000,8.726277,15.849096,9.608791,11.234403,5.456146,-2.432834,0.707851
0.020000,8.897880,15.997469,9.835644,11.342634,5.411579,-2.228385,0.717912
0.020000,9.069623,16.148946,10.064644,11.449998,5.368212,-2.168329,0.727570
0.020000,9.241511,16.303464,10.295774,11.556489,5.324517,-2.184762,0.736807
0.020000,9.413557,16.460953,10.529018,11.662191,5.285115,-1.970107,0.745610
0.020000,9.585781,16.621342,10.764360,11.767108,5.245857,-1.962885,0.753965
0.020000,9.758209,16.784557,11.001785,11.871254,5.207289,-1.928389,0.761858
0.020000,9.930874,16.950521,11.241278,11.974651,5.169852,-1.871840,0.769276
0.020000,10.103227,17.118577,11.482003,12.036271,3.080991,-104.443075,0.776182
0.020000,10.273803,17.287116,11.721798,11.989720,-2.327533,-270.426220,0.782516
0.020000,10.441399,17.454721,11.958820,11.851121,-6.929957,-230.121162,0.788242
0.020000,10.605787,17.620911,12.192578,11.687890,-8.161541,-61.579200,0.793370
0.020000,10.767102,17.785581,12.423097,11.525938,-8.097621,3.195966,0.797923
0.020000,10.925473,17.948633,12.650401,11.365207,-8.036550,3.053567,0.801923
0.020000,11.081019,18.109979,12.874515,11.205686,-7.976040,3.025505,0.805392
0.020000,11.233854,18.269535,13.095460,11.047278,-7.920389,2.782524,0.808349
0.020000,11.384087,18.427227,13.313260,10.889975,-7.865163,2.761315,0.810815
0.020000,11.531817,18.582986,13.527934,10.733719,-7.812798,2.618249,0.812808
0.020000,11.677139,18.736749,13.739503,10.578467,-7.762602,2.509808,0.814347
0.020000,11.820142,18.888458,13.947987,10.424181,-7.714313,2.414470,0.815448
0.020000,11.960908,19.038061,14.153403,10.270820,-7.668017,2.314786,0.816128
0.020000,12.099513,19.185508,14.355770,10.118353,-7.623349,2.233392,0.816403
0.020000,12.236031,19.330758,14.555105,9.966747,-7.580321,2.151419,0.816289
0.020000,12.370526,19.473769,14.751425,9.815970,-7.538861,2.072978,0.815801
0.020000,12.503061,19.614507,14.944745,9.665996,-7.498703,2.007912,0.814952
0.020000,12.633692,19.752939,15.135081,9.516796,-7.459980,1.936155,0.813757
0.020000,12.762470,19.889036,15.322448,9.368350,-7.422325,1.882746,0.812230
0.020000,12.889444,20.022774,15.506860,9.220634,-7.385789,1.826810,0.810383
0.020000,13.014657,20.154129,15.688333,9.073635,-7.349943,1.792282,0.808230
0.020000,13.138148,20.283082,15.866880,8.927336,-7.314931,1.750591,0.805782
0.020000,13.259952,20.409617,16.042514,8.781704,-7.281617,1.665709,0.803052
0.020000,13.380102,20.533719,16.215249,8.636762,-7.247110,1.725323,0.800052
0.020000,13.498626,20.655378,16.385098,8.492464,-7.214904,1.610310,0.796794
0.020000,13.615549,20.774584,16.552075,8.348812,-7.182567,1.616875,0.793290
0.020000,13.730893,20.891331,16.716191,8.205803,-7.150453,1.605690,0.789550
0.020000,13.844676,21.005615,16.877459,8.063426,-7.118874,1.578941,0.785587
0.020000,13.956916,21.117434,17.035892,7.921669,-7.087827,1.552348,0.781411
0.020000,14.067624,21.226788,17.191503,7.780535,-7.056721,1.555322,0.777033
0.020000,14.176812,21.333681,17.344304,7.640033,-7.025116,1.580227,0.772465
0.020000,14.284489,21.438115,17.494306,7.500114,-6.995916,1.460028,0.767718
0.020000,14.390659,21.540097,17.641523,7.360824,-6.964495,1.571048,0.762802
0.020000,14.495328,21.639637,17.785965,7.222145,-6.933958,1.526837,0.757729
0.020000,14.598497,21.736744,17.927647,7.084058,-6.904347,1.480572,0.752508
0.020000,14.700166,21.831430,18.066578,6.946577,-6.874082,1.513213,0.747152
0.020000,14.800333,21.923708,18.202772,6.809693,-6.844161,1.496067,0.741671
0.020000,14.898995,22.013595,18.336241,6.673425,-6.813421,1.536994,0.736075
0.020000,14.996147,22.101107,18.466995,6.537745,-6.783977,1.472206,0.730376
0.020000,15.091782,22.186263,18.595048,6.402648,-6.754884,1.454634,0.724584
0.020000,15.185893,22.269082,18.720412,6.268163,-6.724237,1.532365,0.718709
0.020000,15.278472,22.349587,18.843097,6.134263,-6.694995,1.462082,0.712763
0.020000,15.369507,22.427798,18.963116,6.000942,-6.666070,1.446242,0.706755
0.020000,15.458988,22.503742,19.080480,5.868207,-6.636721,1.467470,0.700696
0.020000,15.546905,22.577442,19.195201,5.736050,-6.607848,1.443677,0.694597
0.020000,15.633242,22.648924,19.307290,5.604461,-6.579446,1.420053,0.688468
0.020000,15.717989,22.718217,19.416759,5.473460,-6.550057,1.469499,0.682319
0.020000,15.801131,22.785347,19.523619,5.342997,-6.523177,1.343954,0.676160
0.020000,15.882653,22.850345,19.627881,5.213102,-6.494714,1.423168,0.670000
0.020000,15.962541,22.913239,19.729556,5.083739,-6.468155,1.327932,0.663851
0.020000,16.040780,22.974061,19.828655,4.954922,-6.440888,1.363376,0.657721
0.020000,16.117353,23.032840,19.925187,4.826635,-6.414351,1.326857,0.651620
0.020000,16.192247,23.089609,20.019165,4.698864,-6.388526,1.291261,0.645557
0.020000,16.265444,23.144399,20.110596,4.571596,-6.363380,1.257275,0.639541
0.020000,16.336929,23.197243,20.199493,4.444819,-6.338868,1.225597,0.633582
0.020000,16.406686,23.248173,20.285864,4.318534,-6.314243,1.231235,0.627687
