dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.057733,15.228962,8.712554,10.799416,5.724028,-2.740417,0.652914
0.020000,8.230319,15.362566,8.930811,10.912823,5.670343,-2.684240,0.664549
0.020000,8.403121,15.499538,9.151315,11.025194,5.618562,-2.589057,0.675869
0.020000,8.576114,15.639832,9.374046,11.136572,5.568903,-2.482924,0.686857
0.020000,8.749281,15.783399,9.598986,11.247001,5.521444,-2.372985,0.697494
0.020000,8.922608,15.930183,9.826116,11.356485,5.474191,-2.362624,0.707766
0.020000,9.096090,16.080128,10.055418,11.465120,5.431770,-2.121068,0.717655
0.020000,9.269729,16.233172,10.286876,11.572882,5.388123,-2.182347,0.727146
0.020000,9.443530,16.389251,10.520473,11.679855,5.348611,-1.975600,0.736225
0.020000,9.617507,16.548298,10.756194,11.786029,5.308692,-1.995929,0.744879
0.020000,9.791681,16.710242,10.994022,11.891429,5.270000,-1.934616,0.753092
0.020000,9.966078,16.875010,11.233944,11.996100,5.233559,-1.822058,0.760852
0.020000,10.140146,17.041962,11.475135,12.059515,3.170787,-103.138569,0.768123
0.020000,10.312407,17.209508,11.715438,12.015152,-2.218157,-269.447233,0.774839
0.020000,10.481634,17.376230,11.952996,11.877917,-6.861765,-232.180396,0.780962
0.020000,10.647583,17.541641,12.187303,11.715352,-8.128250,-63.324258,0.786500
0.020000,10.810388,17.705631,12.418383,11.554020,-8.066602,3.082418,0.791474
0.020000,10.970174,17.868102,12.646261,11.393895,-8.006271,3.016571,0.795906
0.020000,11.127061,18.028962,12.870960,11.234940,-7.947741,2.926476,0.799817
0.020000,11.281163,18.188127,13.092502,11.077082,-7.892896,2.742232,0.803228
0.020000,11.432585,18.345519,13.310908,10.920303,-7.838922,2.698729,0.806157
0.020000,11.581429,18.501069,13.526199,10.764559,-7.787233,2.584467,0.808623
0.020000,11.727789,18.654711,13.738395,10.609803,-7.737790,2.472143,0.810643
0.020000,11.871754,18.806386,13.947515,10.456000,-7.690125,2.383209,0.812235
0.020000,12.013406,18.956040,14.153577,10.303113,-7.644388,2.286879,0.813415
0.020000,12.152824,19.103622,14.356599,10.151106,-7.600349,2.201926,0.814200
0.020000,12.290080,19.249089,14.556598,9.999954,-7.557607,2.137129,0.814603
0.020000,12.425241,19.392398,14.753591,9.849619,-7.516750,2.042855,0.814640
0.020000,12.558369,19.533513,14.947592,9.700078,-7.477041,1.985414,0.814326
0.020000,12.689523,19.672400,15.138618,9.551303,-7.438728,1.915651,0.813673
0.020000,12.818756,19.809030,15.326684,9.403272,-7.401567,1.858055,0.812696
0.020000,12.946116,19.943374,15.511803,9.255961,-7.365526,1.802075,0.811407
0.020000,13.071649,20.075410,15.693990,9.109352,-7.330461,1.753247,0.809819
0.020000,13.195397,20.205117,15.873259,8.963437,-7.295763,1.734906,0.807944
0.020000,13.317395,20.332477,16.049622,8.818170,-7.263325,1.621910,0.805794
0.020000,13.437679,20.457474,16.223094,8.673584,-7.229328,1.699832,0.803380
0.020000,13.556278,20.580095,16.393686,8.529618,-7.198275,1.552634,0.800715
0.020000,13.673219,20.700331,16.561412,8.386287,-7.166581,1.584722,0.797810
0.020000,13.788527,20.818173,16.726284,8.243578,-7.135451,1.556491,0.794675
0.020000,13.902223,20.933615,16.888313,8.101479,-7.104913,1.526920,0.791322
0.020000,14.014324,21.046654,17.047513,7.959980,-7.074969,1.497168,0.787762
0.020000,14.124846,21.157288,17.203894,7.819073,-7.045340,1.481478,0.784004
0.020000,14.233803,21.265519,17.357470,7.678781,-7.014603,1.536837,0.780061
0.020000,14.341205,21.371348,17.508251,7.539039,-6.987110,1.374626,0.775941
0.020000,14.447060,21.474779,17.656249,7.399902,-6.956840,1.513538,0.771657
0.020000,14.551375,21.575820,17.801475,7.261338,-6.928197,1.432131,0.767217
0.020000,14.654153,21.674478,17.943942,7.123339,-6.899969,1.411408,0.762633
0.020000,14.755398,21.770762,18.083660,6.985911,-6.871406,1.428126,0.757914
0.020000,14.855109,21.864685,18.220641,6.849046,-6.843239,1.408365,0.753071
0.020000,14.953287,21.956258,18.354897,6.712761,-6.814266,1.448676,0.748113
0.020000,15.049927,22.045497,18.486437,6.577025,-6.786769,1.374837,0.743051
0.020000,15.145026,22.132416,18.615274,6.441838,-6.759370,1.369925,0.737896
0.020000,15.238580,22.217034,18.741418,6.307218,-6.730987,1.419156,0.732656
0.020000,15.330580,22.299369,18.864881,6.173152,-6.703302,1.384251,0.727341
0.020000,15.421020,22.379441,18.985674,6.039621,-6.676547,1.337782,0.721962
0.020000,15.509890,22.457270,19.103806,5.906637,-6.649192,1.367705,0.716528
0.020000,15.597182,22.532879,19.219290,5.774191,-6.622314,1.343928,0.711049
0.020000,15.682884,22.606290,19.332136,5.642273,-6.595913,1.320029,0.705535
0.020000,15.766986,22.677529,19.442354,5.510913,-6.567970,1.397183,0.699994
0.020000,15.849476,22.746618,19.549955,5.380034,-6.543955,1.200717,0.694437
0.020000,15.930340,22.813586,19.654949,5.249706,-6.516423,1.376632,0.688872
0.020000,16.009567,22.878457,19.757346,5.119861,-6.492242,1.209020,0.683309
0.020000,16.087143,22.941259,19.857156,4.990526,-6.466722,1.276009,0.677756
0.020000,16.163054,23.002021,19.954390,4.861689,-6.441877,1.242251,0.672223
0.020000,16.237287,23.060769,20.049057,4.733335,-6.417699,1.208904,0.666718
0.020000,16.309826,23.117532,20.141166,4.605452,-6.394168,1.176547,0.661250
0.020000,16.380658,23.172341,20.230727,4.478027,-6.371253,1.145772,0.655826
0.020000,16.449768,23.225223,20.317748,4.351077,-6.347468,1.189230,0.650456
