dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.610459,22.806141,7.922294,10.586938,6.817942,-80.061967,6.118874
0.020000,8.820221,22.772065,8.134805,10.625561,1.931176,-244.338262,6.125510
0.020000,9.029018,22.739629,8.346107,10.565064,-3.024867,-247.802182,6.132735
0.020000,9.236125,22.709045,8.555460,10.467683,-4.869036,-92.208438,6.140512
0.020000,9.441478,22.680405,8.762800,10.367004,-5.033962,-8.246312,6.148817
0.020000,9.645050,22.653789,8.968105,10.265259,-5.087244,-2.664092,6.157634
0.020000,9.846814,22.629266,9.171354,10.162422,-5.141852,-2.730407,6.166941
0.020000,10.046736,22.606902,9.372523,10.058460,-5.198077,-2.811257,6.176719
0.020000,10.244781,22.586752,9.571590,9.953353,-5.255358,-2.864042,6.186947
0.020000,10.440908,22.568864,9.768531,9.847057,-5.314791,-2.971654,6.197604
0.020000,10.635074,22.553279,9.963322,9.739534,-5.376151,-3.067977,6.208668
0.020000,10.827233,22.540031,10.155937,9.630739,-5.439755,-3.180216,6.220116
0.020000,11.017334,22.529144,10.346350,9.520639,-5.505035,-3.263984,6.231925
0.020000,11.205325,22.520636,10.534533,9.409185,-5.572682,-3.382349,6.244070
0.020000,11.391151,22.514515,10.720460,9.296335,-5.642499,-3.490862,6.256526
0.020000,11.574755,22.510783,10.904101,9.182058,-5.713830,-3.566538,6.269268
0.020000,11.756076,22.509432,11.085427,9.066307,-5.787574,-3.687187,6.282269
0.020000,11.935054,22.510447,11.264408,8.949058,-5.862453,-3.743989,0.012318
0.020000,12.111628,22.513803,11.441014,8.830279,-5.938961,-3.825395,0.025756
0.020000,12.285735,22.519470,11.615213,8.709953,-6.016297,-3.866811,0.039372
0.020000,12.457312,22.527407,11.786974,8.588059,-6.094696,-3.919934,0.053137
0.020000,12.626299,22.537567,11.956266,8.464594,-6.173229,-3.926644,0.067022
0.020000,12.792634,22.549896,12.123057,8.339566,-6.251418,-3.909433,0.081001
0.020000,12.956258,22.564333,12.287317,8.212979,-6.329342,-3.896199,0.095044
0.020000,13.117113,22.580807,12.449014,8.084837,-6.407115,-3.888651,0.109124
0.020000,13.275145,22.599246,12.608117,7.955170,-6.483321,-3.810338,0.123214
0.020000,13.430300,22.619567,12.764598,7.824030,-6.557029,-3.685401,0.137288
0.020000,13.582531,22.641686,12.918427,7.691472,-6.627899,-3.543497,0.151318
0.020000,13.731790,22.665511,13.069576,7.557454,-6.700882,-3.649152,0.165281
0.020000,13.878038,22.690947,13.218019,7.422139,-6.765732,-3.242498,0.179151
0.020000,14.021235,22.717896,13.363730,7.285543,-6.829823,-3.204544,0.192907
0.020000,14.161348,22.746256,13.506685,7.147741,-6.890106,-3.014145,0.206527
0.020000,14.298348,22.775922,13.646860,7.008746,-6.949759,-2.982640,0.219989
0.020000,14.432210,22.806788,13.784234,6.868732,-7.000688,-2.546445,0.233274
0.020000,14.562913,22.838748,13.918788,6.727664,-7.053402,-2.635717,0.246365
0.020000,14.690441,22.871692,14.050502,6.585726,-7.096881,-2.173929,0.259246
0.020000,14.814782,22.905512,14.179361,6.442933,-7.139663,-2.139134,0.271900
0.020000,14.935930,22.940100,14.305349,6.299406,-7.176356,-1.834611,0.284315
0.020000,15.053876,22.975347,14.428450,6.155049,-7.217819,-2.073158,0.296477
0.020000,15.168627,23.011149,14.548655,6.010270,-7.238975,-1.057787,0.308376
0.020000,15.280181,23.047398,14.665951,5.864803,-7.273349,-1.718723,0.320002
0.020000,15.388547,23.083993,14.780329,5.718905,-7.294923,-1.078674,0.331347
0.020000,15.493734,23.120833,14.891781,5.572582,-7.316125,-1.060124,0.342402
0.020000,15.595754,23.157817,15.000299,5.425879,-7.335135,-0.950477,0.353163
0.020000,15.694627,23.194852,15.105880,5.279063,-7.340805,-0.283533,0.363622
0.020000,15.790364,23.231842,15.208514,5.131717,-7.367296,-1.324519,0.373777
0.020000,15.882989,23.268698,15.308202,4.984403,-7.365710,0.079299,0.383624
0.020000,15.972522,23.305333,15.404940,4.836906,-7.374856,-0.457297,0.393161
0.020000,16.058986,23.341663,15.498727,4.689331,-7.378764,-0.195422,0.402385
0.020000,16.142404,23.377606,15.589559,4.541611,-7.385993,-0.361428,0.411296
0.020000,16.222802,23.413086,15.677438,4.393922,-7.384442,0.077530,0.419893
0.020000,16.300205,23.448027,15.762362,4.246210,-7.385607,-0.058234,0.428177
0.020000,16.374640,23.482360,15.844334,4.098592,-7.380910,0.234817,0.436147
0.020000,16.446134,23.516016,15.923353,3.950976,-7.380794,0.005832,0.443805
0.020000,16.514713,23.548931,15.999422,3.803450,-7.376295,0.224909,0.451153
0.020000,16.580406,23.581044,16.072544,3.656105,-7.367271,0.451240,0.458191
0.020000,16.643236,23.612295,16.142717,3.508617,-7.374352,-0.354085,0.464922
0.020000,16.703234,23.642631,16.209948,3.361571,-7.352311,1.102054,0.471349
0.020000,16.760422,23.671999,16.274237,3.214422,-7.357455,-0.257190,0.477473
0.020000,16.814828,23.700350,16.335586,3.067465,-7.347867,0.479398,0.483296
0.020000,16.866477,23.727638,16.394000,2.920717,-7.337405,0.523130,0.488822
0.020000,16.915389,23.753818,16.449478,2.773915,-7.340100,-0.134785,0.494052
0.020000,16.961594,23.778851,16.502028,2.627500,-7.320716,0.969237,0.498990
0.020000,17.005110,23.802699,16.551651,2.481125,-7.318767,0.097405,0.503637
0.020000,17.045962,23.825326,16.598351,2.335002,-7.306153,0.630737,0.507998
0.020000,17.084166,23.846697,16.642126,2.188762,-7.311988,-0.291777,0.512073
0.020000,17.119745,23.866784,16.682983,2.042861,-7.295082,0.845292,0.515866
0.020000,17.152715,23.885558,16.720924,1.897047,-7.290674,0.220397,0.519378
0.020000,17.183093,23.902991,16.755949,1.751229,-7.290881,-0.010323,0.522613
0.020000,17.210898,23.919063,16.788065,1.605787,-7.272099,0.939078,0.525571
0.020000,17.236141,23.933749,16.817269,1.460218,-7.278474,-0.318731,0.528256
0.020000,17.258840,23.947032,16.843568,1.314966,-7.262623,0.792565,0.530669
0.020000,17.279003,23.958893,16.866962,1.169677,-7.264451,-0.091409,0.532811
0.020000,17.296642,23.969317,16.887450,1.024409,-7.263378,0.053656,0.534684
0.020000,17.311765,23.978290,16.905035,0.879222,-7.259370,0.200400,0.536289
0.020000,17.324382,23.985801,16.919718,0.734174,-7.252402,0.348388,0.537628
0.020000,17.334502,23.991842,16.931505,0.589324,-7.242458,0.497189,0.538702
0.020000,17.342126,23.996402,16.940388,0.444171,-7.257664,-0.760295,0.539511
0.020000,17.347262,23.999480,16.946376,0.299394,-7.238860,0.940184,0.540055
0.020000,17.349912,24.001069,16.949466,0.154499,-7.244764,-0.295196,0.540336
0.020000,17.350656,24.001516,16.950334,0.043399,-5.554963,84.490085,0.540415
0.020000,17.350697,24.001540,16.950381,0.002386,-2.050684,175.213914,0.540420
0.020000,17.350697,24.001540,16.950381,0.000000,-0.119283,96.570059,0.540420
