dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.703000,17.000289,7.255077,9.469046,7.269166,2.803262,0.652914
0.020000,6.855068,17.118010,7.447387,9.615501,7.322740,2.678687,0.664549
0.020000,7.008087,17.239302,7.642647,9.762988,7.374374,2.581711,0.675869
0.020000,7.162049,17.364164,7.840876,9.911472,7.424209,2.491716,0.686857
0.020000,7.316953,17.492591,8.042094,10.060919,7.472328,2.405984,0.697494
0.020000,7.472801,17.624574,8.246320,10.211259,7.517023,2.234760,0.707766
0.020000,7.629599,17.760099,8.453570,10.362511,7.562587,2.278200,0.717655
0.020000,7.787358,17.899148,8.663861,10.514587,7.603776,2.059431,0.727146
0.020000,7.946094,18.041700,8.877211,10.667500,7.645686,2.095491,0.736225
0.020000,8.105829,18.187728,9.093635,10.821190,7.684506,1.940985,0.744879
0.020000,8.266589,18.337200,9.313148,10.975632,7.722056,1.877539,0.753092
0.020000,8.428406,18.490084,9.535764,11.130825,7.759686,1.881506,0.760852
0.020000,8.590772,18.645813,9.760741,11.248838,5.900645,-92.952065,0.768123
0.020000,8.752296,18.802918,9.986067,11.266307,0.873459,-251.359315,0.774839
0.020000,8.911796,18.960058,10.209972,11.195214,-3.554667,-221.406309,0.780962
0.020000,9.068999,19.116751,10.431930,11.097941,-4.863637,-65.448474,0.786500
0.020000,9.223989,19.272870,10.651919,10.999412,-4.926477,-3.141996,0.791474
0.020000,9.376844,19.428294,10.869912,10.899684,-4.986373,-2.994801,0.795906
0.020000,9.527641,19.582910,11.085889,10.798810,-5.043723,-2.867527,0.799817
0.020000,9.676452,19.736611,11.299825,10.696803,-5.100362,-2.831915,0.803228
0.020000,9.823346,19.889297,11.511699,10.593729,-5.153658,-2.664823,0.806157
0.020000,9.968388,20.040874,11.721492,10.489628,-5.205083,-2.571263,0.808623
0.020000,10.111640,20.191254,11.929182,10.384533,-5.254754,-2.483512,0.810643
0.020000,10.253161,20.340354,12.134752,10.278485,-5.302388,-2.381697,0.812235
0.020000,10.393004,20.488096,12.338182,10.171519,-5.348321,-2.296663,0.813415
0.020000,10.531221,20.634408,12.539456,10.063668,-5.392534,-2.210653,0.814200
0.020000,10.667859,20.779220,12.738555,9.954971,-5.434836,-2.115103,0.814603
0.020000,10.802963,20.922468,12.935464,9.845451,-5.476026,-2.059519,0.814640
0.020000,10.936573,21.064093,13.130167,9.735139,-5.515588,-1.978065,0.814326
0.020000,11.068725,21.204038,13.322648,9.624059,-5.553977,-1.919474,0.813673
0.020000,11.199456,21.342251,13.512893,9.512236,-5.591159,-1.859111,0.812696
0.020000,11.328794,21.478682,13.700887,9.399690,-5.627304,-1.807226,0.811407
0.020000,11.456767,21.613284,13.886616,9.286441,-5.662461,-1.757858,0.809819
0.020000,11.583401,21.746017,14.070066,9.172517,-5.696193,-1.686586,0.807944
0.020000,11.708717,21.876838,14.251224,9.057905,-5.730615,-1.721116,0.805794
0.020000,11.832732,22.005713,14.430077,8.942665,-5.761980,-1.568235,0.803380
0.020000,11.955463,22.132606,14.606613,8.826764,-5.795068,-1.654436,0.800715
0.020000,12.076922,22.257486,14.780817,8.710237,-5.826340,-1.563599,0.797810
0.020000,12.197119,22.380324,14.952679,8.593094,-5.857168,-1.541361,0.794675
0.020000,12.316061,22.501094,15.122186,8.475339,-5.887703,-1.526774,0.791322
0.020000,12.433753,22.619771,15.289326,8.356978,-5.918066,-1.518123,0.787762
0.020000,12.550198,22.736333,15.454086,8.238017,-5.948062,-1.499844,0.784004
0.020000,12.665394,22.850761,15.616456,8.118491,-5.976277,-1.410730,0.780061
0.020000,12.779339,22.963037,15.776423,7.998344,-6.007385,-1.555416,0.775941
0.020000,12.892028,23.073146,15.933975,7.877642,-6.035085,-1.384994,0.771657
0.020000,13.003454,23.181075,16.089103,7.756360,-6.064091,-1.450299,0.767217
0.020000,13.113608,23.286812,16.241793,7.634497,-6.093169,-1.453908,0.762633
0.020000,13.222479,23.390348,16.392034,7.512066,-6.121550,-1.419015,0.757914
0.020000,13.330052,23.491676,16.539815,7.389065,-6.150034,-1.424193,0.753071
0.020000,13.436314,23.590789,16.685126,7.265518,-6.177335,-1.365050,0.748113
0.020000,13.541247,23.687685,16.827954,7.141400,-6.205921,-1.429335,0.743051
0.020000,13.644833,23.782362,16.968288,7.016714,-6.234306,-1.419225,0.737896
0.020000,13.747053,23.874818,17.106118,6.891488,-6.261286,-1.349038,0.732656
0.020000,13.847884,23.965057,17.241432,6.765715,-6.288668,-1.369070,0.727341
0.020000,13.947305,24.053079,17.374220,6.639381,-6.316683,-1.400746,0.721962
0.020000,14.045292,24.138892,17.504470,6.512509,-6.343619,-1.346814,0.716528
0.020000,14.141819,24.222500,17.632172,6.385097,-6.370610,-1.349537,0.711049
0.020000,14.236861,24.303911,17.757314,6.257144,-6.397614,-1.350187,0.705535
0.020000,14.330391,24.383135,17.879888,6.128698,-6.422331,-1.235850,0.699994
0.020000,14.422381,24.460182,17.999882,5.999682,-6.450788,-1.422873,0.694437
0.020000,14.512804,24.535065,18.117286,5.870189,-6.474643,-1.192766,0.688872
0.020000,14.601630,24.607796,18.232089,5.740159,-6.501491,-1.342399,0.683309
0.020000,14.688829,24.678389,18.344282,5.609639,-6.526033,-1.227106,0.677756
0.020000,14.774374,24.746860,18.453854,5.478629,-6.550456,-1.221135,0.672223
0.020000,14.858232,24.813227,18.560797,5.347136,-6.574692,-1.211807,0.666718
0.020000,14.940375,24.877505,18.665100,5.215162,-6.598662,-1.198484,0.661250
0.020000,15.020772,24.939714,18.766755,5.082717,-6.622273,-1.180537,0.655826
0.020000,15.099392,24.999874,18.865752,4.949841,-6.643778,-1.075289,0.650456
0.020000,15.176207,25.058003,18.962081,4.816493,-6.667416,-1.181866,0.645147
0.020000,15.251185,25.114123,19.055736,4.682738,-6.687764,-1.017434,0.639907
0.020000,15.324297,25.168256,19.146707,4.548550,-6.709395,-1.081546,0.634744
0.020000,15.395514,25.220422,19.234986,4.413954,-6.729794,-1.019949,0.629664
0.020000,15.464806,25.270645,19.320565,4.278963,-6.749527,-0.986619,0.624674
0.020000,15.532146,25.318947,19.403437,4.143591,-6.768605,-0.953894,0.619783
0.020000,15.597506,25.365351,19.483594,4.007856,-6.786745,-0.907004,0.614996
0.020000,15.660857,25.409880,19.561030,3.871754,-6.805128,-0.919146,0.610319
0.020000,15.722173,25.452557,19.635736,3.735320,-6.821695,-0.828388,0.605759
0.020000,15.781429,25.493405,19.707707,3.598550,-6.838477,-0.839084,0.601322
0.020000,15.838599,25.532448,19.776936,3.461469,-6.854077,-0.779994,0.597014
0.020000,15.893658,25.569707,19.843418,3.324087,-6.869103,-0.751290,0.592839
0.020000,15.946584,25.605207,19.907146,3.186417,-6.883482,-0.718946,0.588803
0.020000,15.997352,25.638969,19.968116,3.048474,-6.897139,-0.682856,0.584910
0.020000,16.045942,25.671015,20.026321,2.910274,-6.909997,-0.642932,0.581167
0.020000,16.092331,25.701366,20.081758,2.771823,-6.922558,-0.628014,0.577576
0.020000,16.136501,25.730044,20.134421,2.633148,-6.933766,-0.560411,0.574142
0.020000,16.178431,25.757069,20.184306,2.494247,-6.945070,-0.565185,0.570869
0.020000,16.218105,25.782460,20.231409,2.355142,-6.955217,-0.507388,0.567760
0.020000,16.255504,25.806236,20.275726,2.215847,-6.964742,-0.476251,0.564820
0.020000,16.290612,25.828416,20.317253,2.076374,-6.973677,-0.446751,0.562051
0.020000,16.323414,25.849016,20.355988,1.936729,-6.982244,-0.428331,0.559456
0.020000,16.353897,25.868052,20.391926,1.796929,-6.990007,-0.388164,0.557038
0.020000,16.382047,25.885541,20.425066,1.657000,-6.996440,-0.321643,0.554800
0.020000,16.407851,25.901496,20.455405,1.516919,-7.004029,-0.379448,0.552743
0.020000,16.431299,25.915931,20.482939,1.376737,-7.009140,-0.255549,0.550871
0.020000,16.452380,25.928857,20.507668,1.236445,-7.014579,-0.271925,0.549185
0.020000,16.471087,25.940285,20.529589,1.096056,-7.019474,-0.244773,0.547686
0.020000,16.487409,25.950226,20.548701,0.955583,-7.023639,-0.208244,0.546377
0.020000,16.501342,25.958688,20.565002,0.815042,-7.027048,-0.170472,0.545258
0.020000,16.512878,25.965679,20.578490,0.674433,-7.030458,-0.170470,0.544330
0.020000,16.522012,25.971204,20.589166,0.533772,-7.033035,-0.128855,0.543595
0.020000,16.528742,25.975268,20.597027,0.393076,-7.034805,-0.088502,0.543053
0.020000,16.533063,25.977875,20.602074,0.252355,-7.036059,-0.062677,0.542705
0.020000,16.535100,25.979103,20.604452,0.118895,-6.672971,18.154401,0.542541
0.020000,16.535577,25.979391,20.605010,0.027902,-4.549646,106.166236,0.542503
0.020000,16.535577,25.979391,20.605010,0.000000,-1.395118,157.726366,0.542503
