dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.667272,17.044199,7.241239,9.472379,7.330588,2.745226,0.663883
0.020000,6.818118,17.163629,7.433641,9.620072,7.384629,2.702067,0.675399
0.020000,6.969910,17.286637,7.629017,9.768800,7.436435,2.590314,0.686577
0.020000,7.122646,17.413218,7.827387,9.918523,7.486121,2.484267,0.697400
0.020000,7.276326,17.543364,8.028771,10.069177,7.532703,2.329113,0.707851
0.020000,7.430956,17.677062,8.233186,10.220762,7.579278,2.328740,0.717912
0.020000,7.586547,17.814295,8.440650,10.373232,7.623482,2.210195,0.727570
0.020000,7.743114,17.955041,8.651181,10.526515,7.664170,2.034409,0.736807
0.020000,7.900680,18.099276,8.864793,10.680633,7.705859,2.084432,0.745610
0.020000,8.059269,18.246968,9.081504,10.835536,7.745157,1.964934,0.753965
0.020000,8.218914,18.398084,9.301328,10.991195,7.782958,1.890060,0.761858
0.020000,8.379652,18.552586,9.524280,11.147597,7.820118,1.857963,0.769276
0.020000,8.540978,18.709891,9.749604,11.266210,5.930649,-94.473428,0.776182
0.020000,8.701506,18.868503,9.975275,11.283528,0.865912,-253.236831,0.782516
0.020000,8.860073,19.027079,10.199528,11.212666,-3.543129,-220.452096,0.788242
0.020000,9.016419,19.185139,10.421850,11.116108,-4.827885,-64.237755,0.793370
0.020000,9.170629,19.342556,10.642215,11.018266,-4.892120,-3.211776,0.797923
0.020000,9.322784,19.499210,10.860599,10.919178,-4.954366,-3.112312,0.801923
0.020000,9.472961,19.654987,11.076978,10.818930,-5.012436,-2.903493,0.805392
0.020000,9.621234,19.809780,11.291328,10.717519,-5.070547,-2.905545,0.808349
0.020000,9.767674,19.963491,11.503629,10.615028,-5.124554,-2.700363,0.810815
0.020000,9.912345,20.116026,11.713858,10.511488,-5.176977,-2.621135,0.812808
0.020000,10.055311,20.267296,11.921997,10.406941,-5.227346,-2.518457,0.814347
0.020000,10.196629,20.417218,12.128026,10.301429,-5.275623,-2.413862,0.815448
0.020000,10.336356,20.565716,12.331925,10.194986,-5.322127,-2.325195,0.816128
0.020000,10.474541,20.712717,12.533678,10.087651,-5.366738,-2.230518,0.816403
0.020000,10.611233,20.858151,12.733268,9.979457,-5.409710,-2.148634,0.816289
0.020000,10.746474,21.001956,12.930676,9.870433,-5.451222,-2.075579,0.815801
0.020000,10.880307,21.144071,13.125888,9.760608,-5.491248,-2.001312,0.814952
0.020000,11.012766,21.284441,13.318889,9.650005,-5.530164,-1.945772,0.813757
0.020000,11.143885,21.423012,13.509662,9.538648,-5.567831,-1.883368,0.812230
0.020000,11.273695,21.559736,13.698193,9.426557,-5.604526,-1.834731,0.810383
0.020000,11.402221,21.694567,13.884468,9.313757,-5.640024,-1.774942,0.808230
0.020000,11.529487,21.827463,14.068473,9.200263,-5.674676,-1.732558,0.805782
0.020000,11.655513,21.958383,14.250195,9.086072,-5.709568,-1.744640,0.803052
0.020000,11.780317,22.087292,14.429619,8.971234,-5.741896,-1.616402,0.800052
0.020000,11.903911,22.214154,14.606734,8.855725,-5.775441,-1.677208,0.796794
0.020000,12.026306,22.338939,14.781525,8.739569,-5.807842,-1.620072,0.793290
0.020000,12.147511,22.461619,14.953981,8.622776,-5.839605,-1.588149,0.789550
0.020000,12.267531,22.582166,15.124088,8.505353,-5.871184,-1.578962,0.785587
0.020000,12.386368,22.700558,15.291834,8.387299,-5.902696,-1.575591,0.781411
0.020000,12.504021,22.816772,15.457206,8.268626,-5.933618,-1.546090,0.777033
0.020000,12.620489,22.930790,15.620193,8.149355,-5.963564,-1.497285,0.772465
0.020000,12.735765,23.042594,15.780782,8.029441,-5.995707,-1.607179,0.767718
0.020000,12.849841,23.152171,15.938961,7.908937,-6.025176,-1.473446,0.762802
0.020000,12.962709,23.259507,16.094717,7.787831,-6.055327,-1.507533,0.757729
0.020000,13.074355,23.364592,16.248040,7.666106,-6.086254,-1.546364,0.752508
0.020000,13.184764,23.467418,16.398915,7.543780,-6.116280,-1.501279,0.747152
0.020000,13.293921,23.567978,16.547332,7.420851,-6.146487,-1.510367,0.741671
0.020000,13.401807,23.666269,16.693279,7.297338,-6.175608,-1.456028,0.736075
