dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.465412,4.639795,2.663831,3.303233,1.755951,-0.836440,0.650195
0.020000,2.518314,4.680518,2.730591,3.338025,1.739591,-0.818000,0.661831
0.020000,2.571286,4.722273,2.798041,3.372501,1.723809,-0.789087,0.673157
0.020000,2.624321,4.765046,2.866175,3.406674,1.708662,-0.757342,0.684155
0.020000,2.677412,4.808821,2.934986,3.440558,1.694178,-0.724189,0.694807
0.020000,2.730556,4.853583,3.004469,3.474165,1.680360,-0.690926,0.705099
0.020000,2.783751,4.899314,3.074619,3.507496,1.666556,-0.690199,0.715012
0.020000,2.836996,4.945996,3.145431,3.540578,1.654095,-0.623064,0.724534
0.020000,2.890294,4.993610,3.216899,3.573401,1.641154,-0.647016,0.733648
0.020000,2.943647,5.042135,3.289018,3.605994,1.629617,-0.576877,0.742341
0.020000,2.997063,5.091550,3.361785,3.638351,1.617890,-0.586318,0.750599
0.020000,3.050548,5.141832,3.435195,3.670483,1.606557,-0.566647,0.758408
0.020000,3.103964,5.192817,3.509038,3.692122,1.081981,-26.228796,0.765737
0.020000,3.156901,5.244064,3.582716,3.683947,-0.408754,-74.536794,0.772525
0.020000,3.208966,5.295126,3.655642,3.646253,-1.884691,-73.796818,0.778727
0.020000,3.260038,5.345809,3.727594,3.597607,-2.432310,-27.380953,0.784346
0.020000,3.310142,5.396065,3.798559,3.548280,-2.466367,-1.702853,0.789401
0.020000,3.359317,5.445863,3.868546,3.499313,-2.448359,0.900382,0.793914
0.020000,3.407600,5.495176,3.937560,3.450704,-2.430445,0.895735,0.797906
0.020000,3.455025,5.543976,4.005608,3.402430,-2.413696,0.837435,0.801397
0.020000,3.501625,5.592240,4.072698,3.354486,-2.397179,0.825828,0.804405
0.020000,3.547432,5.639947,4.138835,3.306855,-2.381575,0.780211,0.806950
0.020000,3.592473,5.687075,4.204026,3.259525,-2.366499,0.753817,0.809048
0.020000,3.636777,5.733606,4.268275,3.212486,-2.351959,0.726974,0.810718
0.020000,3.680369,5.779524,4.331590,3.165726,-2.337964,0.699751,0.811976
0.020000,3.723273,5.824814,4.393974,3.119235,-2.324574,0.669538,0.812837
0.020000,3.765511,5.869460,4.455435,3.073003,-2.311599,0.648736,0.813317
0.020000,3.807104,5.913450,4.515975,3.027021,-2.299100,0.624930,0.813430
0.020000,3.848071,5.956773,4.575601,2.981280,-2.287030,0.603525,0.813191
0.020000,3.888431,5.999419,4.634316,2.935773,-2.275355,0.583736,0.812613
0.020000,3.928199,6.041377,4.692126,2.890493,-2.264022,0.566643,0.811710
0.020000,3.967391,6.082639,4.749034,2.845432,-2.253031,0.549562,0.810494
0.020000,4.006020,6.123199,4.805046,2.800584,-2.242380,0.532541,0.808978
0.020000,4.044100,6.163048,4.860165,2.755945,-2.231999,0.519042,0.807175
0.020000,4.081643,6.202183,4.914395,2.711511,-2.221663,0.516814,0.805097
0.020000,4.118657,6.240597,4.967741,2.667273,-2.211932,0.486526,0.802754
0.020000,4.155154,6.278287,5.020205,2.623229,-2.202174,0.487897,0.800159
0.020000,4.191141,6.315249,5.071793,2.579381,-2.192395,0.488948,0.797322
0.020000,4.226626,6.351481,5.122507,2.535718,-2.183168,0.461384,0.794256
0.020000,4.261616,6.386981,5.172352,2.492240,-2.173915,0.462616,0.790970
0.020000,4.296116,6.421747,5.221331,2.448949,-2.164516,0.469951,0.787476
0.020000,4.330131,6.455779,5.269448,2.405835,-2.155735,0.439079,0.783784
0.020000,4.363665,6.489078,5.316706,2.362897,-2.146899,0.441775,0.779904
0.020000,4.396722,6.521642,5.363109,2.320145,-2.137556,0.467177,0.775848
0.020000,4.429304,6.553475,5.408660,2.277562,-2.129181,0.418756,0.771625
0.020000,4.461414,6.584577,5.453363,2.235154,-2.120380,0.440021,0.767246
0.020000,4.493053,6.614950,5.497221,2.192922,-2.111596,0.439208,0.762721
0.020000,4.524221,6.644599,5.540239,2.150864,-2.102930,0.433325,0.758060
0.020000,4.554919,6.673525,5.582418,2.108976,-2.094386,0.427191,0.753273
0.020000,4.585147,6.701733,5.623763,2.067257,-2.085967,0.420933,0.748371
0.020000,4.614905,6.729226,5.664277,2.025705,-2.077578,0.419467,0.743362
0.020000,4.644190,6.756011,5.703964,1.984332,-2.068629,0.447425,0.738258
0.020000,4.673001,6.782091,5.742826,1.943116,-2.060809,0.391040,0.733068
0.020000,4.701337,6.807472,5.780868,1.902070,-2.052335,0.423699,0.727801
0.020000,4.729196,6.832161,5.818092,1.861195,-2.043721,0.430663,0.722469
0.020000,4.756574,6.856163,5.854501,1.820479,-2.035807,0.395707,0.717079
0.020000,4.783469,6.879485,5.890100,1.779927,-2.027592,0.410734,0.711642
0.020000,4.809877,6.902135,5.924891,1.739541,-2.019305,0.414349,0.706168
0.020000,4.835796,6.924118,5.958877,1.699309,-2.011608,0.384866,0.700665
0.020000,4.861222,6.945443,5.992062,1.659236,-2.003635,0.398680,0.695144
0.020000,4.886150,6.966118,6.024448,1.619323,-1.995644,0.399547,0.689613
0.020000,4.910578,6.986151,6.056039,1.579564,-1.987987,0.382808,0.684081
0.020000,4.934501,7.005549,6.086838,1.539954,-1.980487,0.375009,0.678557
0.020000,4.957914,7.024321,6.116848,1.500495,-1.972929,0.377894,0.673051
0.020000,4.980815,7.042476,6.146072,1.461184,-1.965573,0.367829,0.667570
0.020000,5.003197,7.060022,6.174512,1.422016,-1.958412,0.358031,0.662124
0.020000,5.025058,7.076968,6.202172,1.382988,-1.951374,0.351893,0.656720
0.020000,5.046392,7.093323,6.229054,1.344104,-1.944210,0.358230,0.651367
0.020000,5.067196,7.109096,6.255161,1.305347,-1.937837,0.318642,0.646072
0.020000,5.087464,7.124296,6.280496,1.266727,-1.931019,0.340919,0.640844
0.020000,5.107192,7.138932,6.305060,1.228234,-1.924659,0.317955,0.635690
0.020000,5.126377,7.153013,6.328857,1.189863,-1.918515,0.307238,0.630617
0.020000,5.145013,7.166547,6.351890,1.151614,-1.912475,0.301997,0.625632
0.020000,5.163096,7.179545,6.374159,1.113481,-1.906654,0.291050,0.620742
0.020000,5.180623,7.192013,6.395669,1.075463,-1.900887,0.288348,0.615954
0.020000,5.197588,7.203963,6.416420,1.037550,-1.895639,0.262401,0.611274
0.020000,5.213988,7.215400,6.436415,0.999744,-1.890296,0.267153,0.606709
0.020000,5.229819,7.226336,6.455655,0.962037,-1.885341,0.247714,0.602263
0.020000,5.245078,7.236777,6.474144,0.924428,-1.880486,0.242751,0.597944
0.020000,5.259759,7.246732,6.491882,0.886910,-1.875876,0.230523,0.593756
0.020000,5.273860,7.256209,6.508872,0.849480,-1.871495,0.219061,0.589704
0.020000,5.287377,7.265215,6.525114,0.812134,-1.867314,0.209010,0.585793
0.020000,5.300307,7.273759,6.540612,0.774868,-1.863324,0.199547,0.582029
0.020000,5.312645,7.281847,6.555365,0.737677,-1.859531,0.189628,0.578415
