dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.053780,5.181052,2.221245,2.897689,2.219231,0.848090,0.650195
0.020000,2.100412,5.216949,2.280093,2.942398,2.235478,0.812365,0.661831
0.020000,2.147335,5.253936,2.339841,2.987421,2.251152,0.783708,0.673157
0.020000,2.194548,5.292014,2.400496,3.032747,2.266284,0.756587,0.684155
0.020000,2.242051,5.331181,2.462064,3.078365,2.280900,0.730820,0.694807
0.020000,2.289842,5.371435,2.524549,3.124265,2.295026,0.706277,0.705099
0.020000,2.337925,5.412772,2.587957,3.170428,2.308113,0.654349,0.715012
0.020000,2.386301,5.455186,2.652295,3.216856,2.321416,0.665179,0.724534
0.020000,2.434977,5.498671,2.717565,3.263523,2.333362,0.597301,0.733648
0.020000,2.483957,5.543219,2.783774,3.310438,2.345750,0.619390,0.742341
0.020000,2.533251,5.588821,2.850925,3.357583,2.357234,0.574206,0.750599
0.020000,2.582866,5.635466,2.919025,3.404952,2.368459,0.561248,0.758408
0.020000,2.632677,5.683010,2.987883,3.442939,1.899333,-23.456325,0.765737
0.020000,2.682298,5.731047,3.056947,3.453175,0.511833,-69.374981,0.772525
0.020000,2.731351,5.779155,3.125654,3.435364,-0.890571,-70.120234,0.778727
0.020000,2.779711,5.827147,3.193786,3.406572,-1.439612,-27.452046,0.784346
0.020000,2.827388,5.874969,3.261314,3.376405,-1.508333,-3.436036,0.789401
0.020000,2.874407,5.922584,3.328231,3.345868,-1.526879,-0.927282,0.793914
0.020000,2.920791,5.969957,3.394531,3.314983,-1.544234,-0.867744,0.797906
0.020000,2.966562,6.017055,3.460206,3.283754,-1.561425,-0.859584,0.801397
0.020000,3.011741,6.063848,3.525250,3.252203,-1.577577,-0.807583,0.804405
0.020000,3.056349,6.110306,3.589656,3.220335,-1.593376,-0.789960,0.806950
0.020000,3.100404,6.156402,3.653420,3.188165,-1.608495,-0.755957,0.809048
0.020000,3.143925,6.202111,3.716534,3.155706,-1.622993,-0.724860,0.810718
0.020000,3.186928,6.247409,3.778993,3.122967,-1.636931,-0.696927,0.811976
0.020000,3.229429,6.292273,3.840792,3.089958,-1.650431,-0.674987,0.812837
0.020000,3.271443,6.336683,3.901926,3.056691,-1.663369,-0.646906,0.813317
0.020000,3.312983,6.380617,3.962390,3.023174,-1.675868,-0.624975,0.813430
0.020000,3.354063,6.424058,4.022178,2.989415,-1.687946,-0.603885,0.813191
0.020000,3.394692,6.466989,4.081286,2.955422,-1.699634,-0.584376,0.812613
0.020000,3.434883,6.509393,4.139710,2.921203,-1.710939,-0.565287,0.811710
0.020000,3.474644,6.551255,4.197446,2.886765,-1.721924,-0.549231,0.810494
0.020000,3.513984,6.592560,4.254488,2.852112,-1.732646,-0.536082,0.808978
0.020000,3.552911,6.633297,4.310833,2.817250,-1.743090,-0.522198,0.807175
0.020000,3.591432,6.673451,4.366477,2.782188,-1.753078,-0.499420,0.805097
0.020000,3.629552,6.713012,4.421415,2.746924,-1.763237,-0.507952,0.802754
0.020000,3.667277,6.751970,4.475645,2.711464,-1.772966,-0.486456,0.800159
0.020000,3.704609,6.790314,4.529161,2.675818,-1.782312,-0.467310,0.797322
0.020000,3.741553,6.828036,4.581960,2.639980,-1.791910,-0.479888,0.794256
0.020000,3.778111,6.865127,4.634040,2.603956,-1.801202,-0.464586,0.790970
0.020000,3.814285,6.901580,4.685395,2.567754,-1.810091,-0.444442,0.787476
0.020000,3.850075,6.937388,4.736022,2.531366,-1.819408,-0.465869,0.783784
0.020000,3.885481,6.972545,4.785918,2.494796,-1.828481,-0.453630,0.779904
0.020000,3.920503,7.007045,4.835079,2.458059,-1.836848,-0.418353,0.775848
0.020000,3.955140,7.040884,4.883502,2.421137,-1.846091,-0.462180,0.771625
0.020000,3.989388,7.074058,4.931183,2.384042,-1.854756,-0.433211,0.767246
0.020000,4.023247,7.106562,4.978118,2.346776,-1.863319,-0.428158,0.762721
0.020000,4.056712,7.138395,5.024305,2.309338,-1.871900,-0.429046,0.758060
0.020000,4.089779,7.169553,5.069740,2.271728,-1.880512,-0.430629,0.753273
0.020000,4.122444,7.200036,5.114418,2.233944,-1.889165,-0.432623,0.748371
0.020000,4.154703,7.229840,5.158338,2.195989,-1.897756,-0.429550,0.743362
0.020000,4.186550,7.258967,5.201496,2.157876,-1.905643,-0.394342,0.738258
0.020000,4.217978,7.287416,5.243887,2.119583,-1.914654,-0.450569,0.733068
0.020000,4.248981,7.315187,5.285510,2.081126,-1.922850,-0.409802,0.727801
0.020000,4.279554,7.342280,5.326360,2.042511,-1.930775,-0.396257,0.722469
0.020000,4.309687,7.368699,5.366435,2.003724,-1.939340,-0.428231,0.717079
0.020000,4.339375,7.394443,5.405730,1.964775,-1.947437,-0.404841,0.711642
0.020000,4.368610,7.419515,5.444244,1.925669,-1.955299,-0.393106,0.706168
0.020000,4.397382,7.443919,5.481971,1.886397,-1.963644,-0.417283,0.700665
0.020000,4.425684,7.467657,5.518911,1.846967,-1.971500,-0.392764,0.695144
0.020000,4.453508,7.490733,5.555058,1.807384,-1.979131,-0.381566,0.689613
0.020000,4.480844,7.513151,5.590411,1.767646,-1.986913,-0.389116,0.684081
0.020000,4.507685,7.534914,5.624966,1.727753,-1.994631,-0.385871,0.678557
0.020000,4.534020,7.556029,5.658721,1.687713,-2.002025,-0.369694,0.673051
0.020000,4.559840,7.576499,5.691671,1.647525,-2.009366,-0.367088,0.667570
0.020000,4.585138,7.596330,5.723815,1.607193,-2.016633,-0.363316,0.662124
0.020000,4.609903,7.615527,5.755149,1.566718,-2.023723,-0.354542,0.656720
0.020000,4.634126,7.634097,5.785672,1.526111,-2.030338,-0.330716,0.651367
0.020000,4.657798,7.652045,5.815379,1.485361,-2.037502,-0.358217,0.646072
0.020000,4.680911,7.669378,5.844269,1.444485,-2.043796,-0.314716,0.640844
0.020000,4.703454,7.686103,5.872338,1.403481,-2.050234,-0.321882,0.635690
0.020000,4.725420,7.702225,5.899585,1.362350,-2.056525,-0.314530,0.630617
0.020000,4.746798,7.717751,5.926007,1.321100,-2.062531,-0.300318,0.625632
0.020000,4.767582,7.732689,5.951602,1.279732,-2.068373,-0.292106,0.620742
0.020000,4.787761,7.747045,5.976367,1.238255,-2.073852,-0.273958,0.615954
0.020000,4.807328,7.760826,6.000300,1.196665,-2.079496,-0.282195,0.611274
0.020000,4.826275,7.774040,6.023400,1.154973,-2.084592,-0.254786,0.606709
0.020000,4.844593,7.786694,6.045663,1.113179,-2.089692,-0.255015,0.602263
0.020000,4.862276,7.798793,6.067089,1.071290,-2.094460,-0.238374,0.597944
0.020000,4.879314,7.810347,6.087675,1.029309,-2.099060,-0.230024,0.593756
0.020000,4.895702,7.821360,6.107420,0.987240,-2.103475,-0.220765,0.589704
0.020000,4.911432,7.831841,6.126322,0.945086,-2.107673,-0.209896,0.585793
0.020000,4.926497,7.841796,6.144379,0.902853,-2.111642,-0.198420,0.582029
0.020000,4.940891,7.851231,6.161590,0.860545,-2.115394,-0.187602,0.578415
0.020000,4.954608,7.860153,6.177953,0.818165,-2.119020,-0.181292,0.574956
0.020000,4.967642,7.868568,6.193467,0.775718,-2.122348,-0.166419,0.571656
0.020000,4.979987,7.876483,6.208132,0.733208,-2.125497,-0.157422,0.568518
0.020000,4.991638,7.883902,6.221944,0.690638,-2.128490,-0.149689,0.565546
0.020000,5.002590,7.890832,6.234905,0.648013,-2.131271,-0.139043,0.562743
0.020000,5.012838,7.897277,6.247011,0.605336,-2.133824,-0.127620,0.560112
0.020000,5.022378,7.903244,6.258264,0.562614,-2.136132,-0.115441,0.557656
0.020000,5.031206,7.908736,6.268660,0.519841,-2.138628,-0.124784,0.555378
0.020000,5.039318,7.913758,6.278201,0.477036,-2.140260,-0.081597,0.553280
0.020000,5.046711,7.918314,6.286885,0.434187,-2.142431,-0.108525,0.551364
0.020000,5.053381,7.922408,6.294711,0.391308,-2.143949,-0.075916,0.549631
0.020000,5.059325,7.926043,6.301679,0.348400,-2.145419,-0.073486,0.548085
0.020000,5.064542,7.929223,6.307788,0.305465,-2.146742,-0.066147,0.546726
0.020000,5.069028,7.931950,6.313039,0.262508,-2.147839,-0.054863,0.545556
0.020000,5.072783,7.934226,6.317429,0.219526,-2.149145,-0.065298,0.544576
0.020000,5.075803,7.936054,6.320960,0.176535,-2.149537,-0.019626,0.543787
0.020000,5.078089,7.937435,6.323630,0.133525,-2.150507,-0.048477,0.543189
0.020000,5.079639,7.938370,6.325440,0.090510,-2.150745,-0.011907,0.542784
0.020000,5.080452,7.938861,6.326390,0.047486,-2.151207,-0.023115,0.542571
0.020000,5.080694,7.939006,6.326672,0.014100,-1.669280,24.096347,0.542508
0.020000,5.080713,7.939018,6.326694,0.001114,-0.649292,50.999418,0.542503
0.020000,5.080713,7.939018,6.326694,0.000000,-0.055708,29.679196,0.542503
